glottocode	family
nalu1240	Atlantic-Congo [atla1278]
borg1235	Atlantic-Congo [atla1278]
adam1253	Atlantic-Congo [atla1278]
bagi1244	Atlantic-Congo [atla1278]
cent2018	Atlantic-Congo [atla1278]
nige1253	Atlantic-Congo [atla1278]
maas1239	Atlantic-Congo [atla1278]
pula1262	Atlantic-Congo [atla1278]
pula1263	Atlantic-Congo [atla1278]
west2454	Atlantic-Congo [atla1278]
sere1260	Atlantic-Congo [atla1278]
bass1258	Atlantic-Congo [atla1278]
bape1239	Atlantic-Congo [atla1278]
bedi1235	Atlantic-Congo [atla1278]
wame1240	Atlantic-Congo [atla1278]
bain1259	Atlantic-Congo [atla1278]
bain1261	Atlantic-Congo [atla1278]
gube1234	Atlantic-Congo [atla1278]
nort3247	Atlantic-Congo [atla1278]
kasa1248	Atlantic-Congo [atla1278]
kobi1241	Atlantic-Congo [atla1278]
gamb1252	Atlantic-Congo [atla1278]
lebu1234	Atlantic-Congo [atla1278]
nucl1347	Atlantic-Congo [atla1278]
akpe1248	Atlantic-Congo [atla1278]
dege1246	Atlantic-Congo [atla1278]
enge1239	Atlantic-Congo [atla1278]
epie1238	Atlantic-Congo [atla1278]
ghot1243	Atlantic-Congo [atla1278]
unem1238	Atlantic-Congo [atla1278]
yekh1238	Atlantic-Congo [atla1278]
bini1246	Atlantic-Congo [atla1278]
emai1241	Atlantic-Congo [atla1278]
ikhi1234	Atlantic-Congo [atla1278]
esan1238	Atlantic-Congo [atla1278]
enwa1246	Atlantic-Congo [atla1278]
ikpe1243	Atlantic-Congo [atla1278]
ivbi1241	Atlantic-Congo [atla1278]
osos1238	Atlantic-Congo [atla1278]
igwe1238	Atlantic-Congo [atla1278]
sasa1247	Atlantic-Congo [atla1278]
iyay1238	Atlantic-Congo [atla1278]
uham1238	Atlantic-Congo [atla1278]
ehue1238	Atlantic-Congo [atla1278]
ukue1238	Atlantic-Congo [atla1278]
okpa1238	Atlantic-Congo [atla1278]
akuk1235	Atlantic-Congo [atla1278]
okpe1249	Atlantic-Congo [atla1278]
olom1241	Atlantic-Congo [atla1278]
eruw1238	Atlantic-Congo [atla1278]
isok1239	Atlantic-Congo [atla1278]
okpe1250	Atlantic-Congo [atla1278]
urho1239	Atlantic-Congo [atla1278]
uvbi1238	Atlantic-Congo [atla1278]
diri1253	Atlantic-Congo [atla1278]
lamj1245	Atlantic-Congo [atla1278]
samb1311	Atlantic-Congo [atla1278]
dong1293	Atlantic-Congo [atla1278]
gaaa1245	Atlantic-Congo [atla1278]
ndoo1241	Atlantic-Congo [atla1278]
bung1259	Atlantic-Congo [atla1278]
kwan1276	Atlantic-Congo [atla1278]
njan1240	Atlantic-Congo [atla1278]
came1252	Atlantic-Congo [atla1278]
twen1242	Atlantic-Congo [atla1278]
nige1255	Atlantic-Congo [atla1278]
luoc1235	Atlantic-Congo [atla1278]
njer1242	Atlantic-Congo [atla1278]
yeni1253	Atlantic-Congo [atla1278]
mbon1253	Atlantic-Congo [atla1278]
mvan1238	Atlantic-Congo [atla1278]
ndun1251	Atlantic-Congo [atla1278]
somy1238	Atlantic-Congo [atla1278]
tepp1235	Atlantic-Congo [atla1278]
vute1244	Atlantic-Congo [atla1278]
wawa1246	Atlantic-Congo [atla1278]
suga1248	Atlantic-Congo [atla1278]
tika1246	Atlantic-Congo [atla1278]
biky1238	Atlantic-Congo [atla1278]
bebe1250	Atlantic-Congo [atla1278]
keme1240	Atlantic-Congo [atla1278]
bukw1238	Atlantic-Congo [atla1278]
mash1269	Atlantic-Congo [atla1278]
naki1238	Atlantic-Congo [atla1278]
cung1238	Atlantic-Congo [atla1278]
mbuk1244	Atlantic-Congo [atla1278]
ncan1245	Atlantic-Congo [atla1278]
noon1243	Atlantic-Congo [atla1278]
nsar1238	Atlantic-Congo [atla1278]
fioo1234	Atlantic-Congo [atla1278]
bekw1241	Atlantic-Congo [atla1278]
bete1262	Atlantic-Congo [atla1278]
oban1244	Atlantic-Congo [atla1278]
boky1238	Atlantic-Congo [atla1278]
aleg1238	Atlantic-Congo [atla1278]
uban1243	Atlantic-Congo [atla1278]
ukpe1247	Atlantic-Congo [atla1278]
buma1244	Atlantic-Congo [atla1278]
putu1241	Atlantic-Congo [atla1278]
bish1246	Atlantic-Congo [atla1278]
buru1299	Atlantic-Congo [atla1278]
busu1244	Atlantic-Congo [atla1278]
efut1242	Atlantic-Congo [atla1278]
nden1250	Atlantic-Congo [atla1278]
aban1242	Atlantic-Congo [atla1278]
nkem1242	Atlantic-Congo [atla1278]
ekaj1238	Atlantic-Congo [atla1278]
nnam1238	Atlantic-Congo [atla1278]
ejag1239	Atlantic-Congo [atla1278]
ndoe1238	Atlantic-Congo [atla1278]
mbee1249	Atlantic-Congo [atla1278]
deny1238	Atlantic-Congo [atla1278]
kend1252	Atlantic-Congo [atla1278]
keny1279	Atlantic-Congo [atla1278]
myen1241	Atlantic-Congo [atla1278]
pinj1243	Atlantic-Congo [atla1278]
simb1254	Atlantic-Congo [atla1278]
kand1300	Atlantic-Congo [atla1278]
bubi1250	Atlantic-Congo [atla1278]
eviy1235	Atlantic-Congo [atla1278]
tsog1243	Atlantic-Congo [atla1278]
dimb1238	Atlantic-Congo [atla1278]
bafi1243	Atlantic-Congo [atla1278]
lefa1242	Atlantic-Congo [atla1278]
tibe1274	Atlantic-Congo [atla1278]
bank1256	Atlantic-Congo [atla1278]
baro1252	Atlantic-Congo [atla1278]
bako1249	Atlantic-Congo [atla1278]
basa1284	Atlantic-Congo [atla1278]
hiju1238	Atlantic-Congo [atla1278]
bulu1251	Atlantic-Congo [atla1278]
eton1253	Atlantic-Congo [atla1278]
bebe1248	Atlantic-Congo [atla1278]
bebi1242	Atlantic-Congo [atla1278]
ewon1239	Atlantic-Congo [atla1278]
fang1246	Atlantic-Congo [atla1278]
kota1274	Atlantic-Congo [atla1278]
maho1248	Atlantic-Congo [atla1278]
ndas1238	Atlantic-Congo [atla1278]
wumb1242	Atlantic-Congo [atla1278]
osam1235	Atlantic-Congo [atla1278]
sigh1238	Atlantic-Congo [atla1278]
mwes1234	Atlantic-Congo [atla1278]
kele1257	Atlantic-Congo [atla1278]
ngom1270	Atlantic-Congo [atla1278]
tomb1246	Atlantic-Congo [atla1278]
mban1268	Atlantic-Congo [atla1278]
ndam1254	Atlantic-Congo [atla1278]
sake1247	Atlantic-Congo [atla1278]
bonk1243	Atlantic-Congo [atla1278]
bafa1247	Atlantic-Congo [atla1278]
orok1266	Atlantic-Congo [atla1278]
mokp1239	Atlantic-Congo [atla1278]
wumb1241	Atlantic-Congo [atla1278]
bass1260	Atlantic-Congo [atla1278]
akoo1248	Atlantic-Congo [atla1278]
baka1273	Atlantic-Congo [atla1278]
mboc1235	Atlantic-Congo [atla1278]
nkon1247	Atlantic-Congo [atla1278]
kako1242	Atlantic-Congo [atla1278]
kwak1266	Atlantic-Congo [atla1278]
bomw1238	Atlantic-Congo [atla1278]
bekw1242	Atlantic-Congo [atla1278]
mpie1238	Atlantic-Congo [atla1278]
ukhw1241	Atlantic-Congo [atla1278]
mpon1254	Atlantic-Congo [atla1278]
koon1245	Atlantic-Congo [atla1278]
njye1238	Atlantic-Congo [atla1278]
byep1241	Atlantic-Congo [atla1278]
maka1304	Atlantic-Congo [atla1278]
kolc1235	Atlantic-Congo [atla1278]
soca1235	Atlantic-Congo [atla1278]
gyel1242	Atlantic-Congo [atla1278]
kwas1243	Atlantic-Congo [atla1278]
shiw1234	Atlantic-Congo [atla1278]
yamb1255	Atlantic-Congo [atla1278]
pomo1271	Atlantic-Congo [atla1278]
pomo1276	Atlantic-Congo [atla1278]
bata1285	Atlantic-Congo [atla1278]
beng1282	Atlantic-Congo [atla1278]
mole1238	Atlantic-Congo [atla1278]
ngum1255	Atlantic-Congo [atla1278]
yasa1242	Atlantic-Congo [atla1278]
dual1243	Atlantic-Congo [atla1278]
mali1280	Atlantic-Congo [atla1278]
bako1250	Atlantic-Congo [atla1278]
isuf1235	Atlantic-Congo [atla1278]
olib1234	Atlantic-Congo [atla1278]
seki1238	Atlantic-Congo [atla1278]
luya1241	Atlantic-Congo [atla1278]
mbow1246	Atlantic-Congo [atla1278]
mash1267	Atlantic-Congo [atla1278]
mbuk1240	Atlantic-Congo [atla1278]
nyen1257	Atlantic-Congo [atla1278]
sima1258	Atlantic-Congo [atla1278]
enya1249	Atlantic-Congo [atla1278]
kaon1241	Atlantic-Congo [atla1278]
luba1250	Atlantic-Congo [atla1278]
sang1331	Atlantic-Congo [atla1278]
bang1350	Atlantic-Congo [atla1278]
hemb1242	Atlantic-Congo [atla1278]
luba1249	Atlantic-Congo [atla1278]
kany1247	Atlantic-Congo [atla1278]
song1303	Atlantic-Congo [atla1278]
zula1235	Atlantic-Congo [atla1278]
binj1249	Atlantic-Congo [atla1278]
luna1244	Atlantic-Congo [atla1278]
lwal1238	Atlantic-Congo [atla1278]
nkoy1244	Atlantic-Congo [atla1278]
holu1245	Atlantic-Congo [atla1278]
kwes1244	Atlantic-Congo [atla1278]
mban1264	Atlantic-Congo [atla1278]
phen1239	Atlantic-Congo [atla1278]
mbal1257	Atlantic-Congo [atla1278]
sond1250	Atlantic-Congo [atla1278]
bolo1261	Atlantic-Congo [atla1278]
kimb1241	Atlantic-Congo [atla1278]
mpin1234	Atlantic-Congo [atla1278]
nson1238	Atlantic-Congo [atla1278]
chok1245	Atlantic-Congo [atla1278]
luva1239	Atlantic-Congo [atla1278]
luch1239	Atlantic-Congo [atla1278]
luim1238	Atlantic-Congo [atla1278]
mbun1249	Atlantic-Congo [atla1278]
mbwe1238	Atlantic-Congo [atla1278]
nkan1238	Atlantic-Congo [atla1278]
nyem1238	Atlantic-Congo [atla1278]
lund1266	Atlantic-Congo [atla1278]
kete1252	Atlantic-Congo [atla1278]
ruun1238	Atlantic-Congo [atla1278]
sala1268	Atlantic-Congo [atla1278]
here1253	Atlantic-Congo [atla1278]
zemb1238	Atlantic-Congo [atla1278]
kuva1244	Atlantic-Congo [atla1278]
kwan1289	Atlantic-Congo [atla1278]
kuan1247	Atlantic-Congo [atla1278]
kwam1251	Atlantic-Congo [atla1278]
ndon1254	Atlantic-Congo [atla1278]
mbal1255	Atlantic-Congo [atla1278]
ngan1300	Atlantic-Congo [atla1278]
ngen1257	Atlantic-Congo [atla1278]
nkhu1238	Atlantic-Congo [atla1278]
nyan1305	Atlantic-Congo [atla1278]
diri1252	Atlantic-Congo [atla1278]
kwan1273	Atlantic-Congo [atla1278]
umbu1257	Atlantic-Congo [atla1278]
ndom1244	Atlantic-Congo [atla1278]
kele1255	Atlantic-Congo [atla1278]
lomb1260	Atlantic-Congo [atla1278]
mbol1247	Atlantic-Congo [atla1278]
poke1238	Atlantic-Congo [atla1278]
moin1241	Atlantic-Congo [atla1278]
sode1235	Atlantic-Congo [atla1278]
leng1258	Atlantic-Congo [atla1278]
belu1239	Atlantic-Congo [atla1278]
budu1250	Atlantic-Congo [atla1278]
mbod1238	Atlantic-Congo [atla1278]
ndak1241	Atlantic-Congo [atla1278]
nyal1250	Atlantic-Congo [atla1278]
vanu1242	Atlantic-Congo [atla1278]
mbes1238	Atlantic-Congo [atla1278]
bafo1235	Atlantic-Congo [atla1278]
boli1255	Atlantic-Congo [atla1278]
ntom1248	Atlantic-Congo [atla1278]
mong1338	Atlantic-Congo [atla1278]
ngan1302	Atlantic-Congo [atla1278]
seng1278	Atlantic-Congo [atla1278]
bush1247	Atlantic-Congo [atla1278]
lele1265	Atlantic-Congo [atla1278]
wong1247	Atlantic-Congo [atla1278]
deng1250	Atlantic-Congo [atla1278]
nkut1238	Atlantic-Congo [atla1278]
song1305	Atlantic-Congo [atla1278]
ombo1238	Atlantic-Congo [atla1278]
hamb1245	Atlantic-Congo [atla1278]
kusu1252	Atlantic-Congo [atla1278]
tete1250	Atlantic-Congo [atla1278]
yela1238	Atlantic-Congo [atla1278]
akwa1248	Atlantic-Congo [atla1278]
koyo1242	Atlantic-Congo [atla1278]
mbos1242	Atlantic-Congo [atla1278]
mbok1243	Atlantic-Congo [atla1278]
mbat1248	Atlantic-Congo [atla1278]
ngun1270	Atlantic-Congo [atla1278]
pand1264	Atlantic-Congo [atla1278]
yaka1272	Atlantic-Congo [atla1278]
dibo1245	Atlantic-Congo [atla1278]
bomi1238	Atlantic-Congo [atla1278]
bonj1234	Atlantic-Congo [atla1278]
mika1256	Atlantic-Congo [atla1278]
bong1284	Atlantic-Congo [atla1278]
ngan1304	Atlantic-Congo [atla1278]
luse1252	Atlantic-Congo [atla1278]
bamw1238	Atlantic-Congo [atla1278]
dzan1238	Atlantic-Congo [atla1278]
ndol1238	Atlantic-Congo [atla1278]
bomb1261	Atlantic-Congo [atla1278]
bomb1262	Atlantic-Congo [atla1278]
bali1274	Atlantic-Congo [atla1278]
beek1238	Atlantic-Congo [atla1278]
amba1263	Atlantic-Congo [atla1278]
bera1259	Atlantic-Congo [atla1278]
bhel1238	Atlantic-Congo [atla1278]
bila1255	Atlantic-Congo [atla1278]
kaik1247	Atlantic-Congo [atla1278]
kang1285	Atlantic-Congo [atla1278]
komo1260	Atlantic-Congo [atla1278]
kang1286	Atlantic-Congo [atla1278]
ngel1238	Atlantic-Congo [atla1278]
bwaa1238	Atlantic-Congo [atla1278]
pagi1243	Atlantic-Congo [atla1278]
lika1243	Atlantic-Congo [atla1278]
kari1306	Atlantic-Congo [atla1278]
ngbe1238	Atlantic-Congo [atla1278]
nyan1303	Atlantic-Congo [atla1278]
homa1239	Atlantic-Congo [atla1278]
ngbi1238	Atlantic-Congo [atla1278]
bodo1272	Atlantic-Congo [atla1278]
bogu1241	Atlantic-Congo [atla1278]
lige1238	Atlantic-Congo [atla1278]
ngom1268	Atlantic-Congo [atla1278]
bwel1238	Atlantic-Congo [atla1278]
bolo1263	Atlantic-Congo [atla1278]
baba1263	Atlantic-Congo [atla1278]
budz1238	Atlantic-Congo [atla1278]
egbu1235	Atlantic-Congo [atla1278]
temb1272	Atlantic-Congo [atla1278]
boko1263	Atlantic-Congo [atla1278]
loba1239	Atlantic-Congo [atla1278]
zamb1245	Atlantic-Congo [atla1278]
balo1261	Atlantic-Congo [atla1278]
bang1354	Atlantic-Congo [atla1278]
bang1353	Atlantic-Congo [atla1278]
ling1263	Atlantic-Congo [atla1278]
nort3345	Atlantic-Congo [atla1278]
bolo1262	Atlantic-Congo [atla1278]
liku1242	Atlantic-Congo [atla1278]
likw1239	Atlantic-Congo [atla1278]
moic1236	Atlantic-Congo [atla1278]
mpam1239	Atlantic-Congo [atla1278]
maba1270	Atlantic-Congo [atla1278]
ndob1238	Atlantic-Congo [atla1278]
libi1244	Atlantic-Congo [atla1278]
liki1240	Atlantic-Congo [atla1278]
lito1235	Atlantic-Congo [atla1278]
ngul1247	Atlantic-Congo [atla1278]
ding1239	Atlantic-Congo [atla1278]
hung1278	Atlantic-Congo [atla1278]
samb1309	Atlantic-Congo [atla1278]
beem1239	Atlantic-Congo [atla1278]
kaam1238	Atlantic-Congo [atla1278]
kuny1238	Atlantic-Congo [atla1278]
doon1238	Atlantic-Congo [atla1278]
laar1238	Atlantic-Congo [atla1278]
suun1239	Atlantic-Congo [atla1278]
east2782	Atlantic-Congo [atla1278]
sans1272	Atlantic-Congo [atla1278]
yomb1244	Atlantic-Congo [atla1278]
suku1259	Atlantic-Congo [atla1278]
yaka1269	Atlantic-Congo [atla1278]
mpuo1241	Atlantic-Congo [atla1278]
ngon1267	Atlantic-Congo [atla1278]
song1299	Atlantic-Congo [atla1278]
boma1250	Atlantic-Congo [atla1278]
ibal1241	Atlantic-Congo [atla1278]
boma1246	Atlantic-Congo [atla1278]
boma1251	Atlantic-Congo [atla1278]
kemp1234	Atlantic-Congo [atla1278]
tien1242	Atlantic-Congo [atla1278]
saka1287	Atlantic-Congo [atla1278]
mfin1238	Atlantic-Congo [atla1278]
teke1274	Atlantic-Congo [atla1278]
teke1276	Atlantic-Congo [atla1278]
teke1280	Atlantic-Congo [atla1278]
teke1275	Atlantic-Congo [atla1278]
tchi1245	Atlantic-Congo [atla1278]
teke1277	Atlantic-Congo [atla1278]
yaka1274	Atlantic-Congo [atla1278]
vili1239	Atlantic-Congo [atla1278]
teke1281	Atlantic-Congo [atla1278]
ngun1272	Atlantic-Congo [atla1278]
teke1278	Atlantic-Congo [atla1278]
wuum1239	Atlantic-Congo [atla1278]
yans1239	Atlantic-Congo [atla1278]
lwel1234	Atlantic-Congo [atla1278]
nzad1234	Atlantic-Congo [atla1278]
yeyi1239	Atlantic-Congo [atla1278]
domb1246	Atlantic-Congo [atla1278]
ilaa1246	Atlantic-Congo [atla1278]
lenj1248	Atlantic-Congo [atla1278]
sala1266	Atlantic-Congo [atla1278]
tong1318	Atlantic-Congo [atla1278]
soli1239	Atlantic-Congo [atla1278]
subi1246	Atlantic-Congo [atla1278]
tote1238	Atlantic-Congo [atla1278]
fwee1238	Atlantic-Congo [atla1278]
shan1291	Atlantic-Congo [atla1278]
mali1279	Atlantic-Congo [atla1278]
safw1238	Atlantic-Congo [atla1278]
bung1265	Atlantic-Congo [atla1278]
fipa1238	Atlantic-Congo [atla1278]
mamb1296	Atlantic-Congo [atla1278]
nyam1275	Atlantic-Congo [atla1278]
rung1255	Atlantic-Congo [atla1278]
wand1264	Atlantic-Congo [atla1278]
pimb1238	Atlantic-Congo [atla1278]
lamb1272	Atlantic-Congo [atla1278]
nyih1239	Atlantic-Congo [atla1278]
nyih1240	Atlantic-Congo [atla1278]
nyik1246	Atlantic-Congo [atla1278]
nyik1247	Atlantic-Congo [atla1278]
ndal1241	Atlantic-Congo [atla1278]
nyak1260	Atlantic-Congo [atla1278]
chuw1238	Atlantic-Congo [atla1278]
lolo1261	Atlantic-Congo [atla1278]
mare1260	Atlantic-Congo [atla1278]
takw1238	Atlantic-Congo [atla1278]
koko1267	Atlantic-Congo [atla1278]
koti1238	Atlantic-Congo [atla1278]
main1272	Atlantic-Congo [atla1278]
lomw1241	Atlantic-Congo [atla1278]
mala1256	Atlantic-Congo [atla1278]
makh1260	Atlantic-Congo [atla1278]
makh1261	Atlantic-Congo [atla1278]
makh1262	Atlantic-Congo [atla1278]
makh1264	Atlantic-Congo [atla1278]
makh1265	Atlantic-Congo [atla1278]
makh1266	Atlantic-Congo [atla1278]
many1259	Atlantic-Congo [atla1278]
nath1238	Atlantic-Congo [atla1278]
lang1320	Atlantic-Congo [atla1278]
mbug1242	Atlantic-Congo [atla1278]
chuk1274	Atlantic-Congo [atla1278]
meru1245	Atlantic-Congo [atla1278]
mwim1241	Atlantic-Congo [atla1278]
thar1283	Atlantic-Congo [atla1278]
embu1241	Atlantic-Congo [atla1278]
kiku1240	Atlantic-Congo [atla1278]
temi1247	Atlantic-Congo [atla1278]
dhai1238	Atlantic-Congo [atla1278]
kamb1297	Atlantic-Congo [atla1278]
gusi1247	Atlantic-Congo [atla1278]
kuri1259	Atlantic-Congo [atla1278]
suba1252	Atlantic-Congo [atla1278]
suba1238	Atlantic-Congo [atla1278]
kabw1241	Atlantic-Congo [atla1278]
ikiz1238	Atlantic-Congo [atla1278]
zana1238	Atlantic-Congo [atla1278]
ikom1245	Atlantic-Congo [atla1278]
isse1238	Atlantic-Congo [atla1278]
ngur1263	Atlantic-Congo [atla1278]
jita1239	Atlantic-Congo [atla1278]
kara1481	Atlantic-Congo [atla1278]
kway1241	Atlantic-Congo [atla1278]
logo1258	Atlantic-Congo [atla1278]
idak1243	Atlantic-Congo [atla1278]
buku1249	Atlantic-Congo [atla1278]
masa1299	Atlantic-Congo [atla1278]
east2409	Atlantic-Congo [atla1278]
kabr1240	Atlantic-Congo [atla1278]
tach1242	Atlantic-Congo [atla1278]
kisa1263	Atlantic-Congo [atla1278]
mara1392	Atlantic-Congo [atla1278]
tsot1241	Atlantic-Congo [atla1278]
nyor1244	Atlantic-Congo [atla1278]
wang1294	Atlantic-Congo [atla1278]
khay1238	Atlantic-Congo [atla1278]
mara1393	Atlantic-Congo [atla1278]
saam1283	Atlantic-Congo [atla1278]
west2861	Atlantic-Congo [atla1278]
nyol1238	Atlantic-Congo [atla1278]
gung1250	Atlantic-Congo [atla1278]
kere1283	Atlantic-Congo [atla1278]
gand1255	Atlantic-Congo [atla1278]
gwer1238	Atlantic-Congo [atla1278]
sing1266	Atlantic-Congo [atla1278]
keny1278	Atlantic-Congo [atla1278]
soga1242	Atlantic-Congo [atla1278]
syan1242	Atlantic-Congo [atla1278]
hema1238	Atlantic-Congo [atla1278]
chig1238	Atlantic-Congo [atla1278]
nyan1307	Atlantic-Congo [atla1278]
nyor1246	Atlantic-Congo [atla1278]
toor1238	Atlantic-Congo [atla1278]
ruul1235	Atlantic-Congo [atla1278]
tali1258	Atlantic-Congo [atla1278]
haya1250	Atlantic-Congo [atla1278]
nyam1277	Atlantic-Congo [atla1278]
zinz1238	Atlantic-Congo [atla1278]
kabw1242	Atlantic-Congo [atla1278]
fuli1240	Atlantic-Congo [atla1278]
joba1238	Atlantic-Congo [atla1278]
nyin1248	Atlantic-Congo [atla1278]
havu1238	Atlantic-Congo [atla1278]
hund1239	Atlantic-Congo [atla1278]
shii1238	Atlantic-Congo [atla1278]
temb1270	Atlantic-Congo [atla1278]
kiny1244	Atlantic-Congo [atla1278]
rund1241	Atlantic-Congo [atla1278]
haaa1252	Atlantic-Congo [atla1278]
hang1260	Atlantic-Congo [atla1278]
shub1238	Atlantic-Congo [atla1278]
rund1242	Atlantic-Congo [atla1278]
vinz1238	Atlantic-Congo [atla1278]
konz1239	Atlantic-Congo [atla1278]
nand1264	Atlantic-Congo [atla1278]
kahe1238	Atlantic-Congo [atla1278]
moch1256	Atlantic-Congo [atla1278]
vunj1238	Atlantic-Congo [atla1278]
romb1244	Atlantic-Congo [atla1278]
mach1266	Atlantic-Congo [atla1278]
rwaa1238	Atlantic-Congo [atla1278]
gwen1239	Atlantic-Congo [atla1278]
saga1262	Atlantic-Congo [atla1278]
tait1250	Atlantic-Congo [atla1278]
mwal1237	Atlantic-Congo [atla1278]
ngaz1238	Atlantic-Congo [atla1278]
maor1244	Atlantic-Congo [atla1278]
ndzw1235	Atlantic-Congo [atla1278]
chon1287	Atlantic-Congo [atla1278]
duru1249	Atlantic-Congo [atla1278]
giry1241	Atlantic-Congo [atla1278]
digo1243	Atlantic-Congo [atla1278]
sege1246	Atlantic-Congo [atla1278]
poko1261	Atlantic-Congo [atla1278]
ilwa1237	Atlantic-Congo [atla1278]
mwan1247	Atlantic-Congo [atla1278]
chim1312	Atlantic-Congo [atla1278]
cong1236	Atlantic-Congo [atla1278]
cutc1238	Atlantic-Congo [atla1278]
swah1253	Atlantic-Congo [atla1278]
asut1235	Atlantic-Congo [atla1278]
mbug1240	Atlantic-Congo [atla1278]
tave1240	Atlantic-Congo [atla1278]
kami1256	Atlantic-Congo [atla1278]
kutu1263	Atlantic-Congo [atla1278]
zara1247	Atlantic-Congo [atla1278]
kwer1261	Atlantic-Congo [atla1278]
doee1238	Atlantic-Congo [atla1278]
lugu1238	Atlantic-Congo [atla1278]
kagu1239	Atlantic-Congo [atla1278]
gogo1263	Atlantic-Congo [atla1278]
bond1247	Atlantic-Congo [atla1278]
sham1280	Atlantic-Congo [atla1278]
ngul1246	Atlantic-Congo [atla1278]
zigu1244	Atlantic-Congo [atla1278]
saga1256	Atlantic-Congo [atla1278]
vidu1238	Atlantic-Congo [atla1278]
bena1262	Atlantic-Congo [atla1278]
hehe1240	Atlantic-Congo [atla1278]
mago1246	Atlantic-Congo [atla1278]
nucl1379	Atlantic-Congo [atla1278]
kisi1243	Atlantic-Congo [atla1278]
pang1287	Atlantic-Congo [atla1278]
mand1423	Atlantic-Congo [atla1278]
moza1251	Atlantic-Congo [atla1278]
tanz1241	Atlantic-Congo [atla1278]
sang1330	Atlantic-Congo [atla1278]
vwan1235	Atlantic-Congo [atla1278]
kimb1242	Atlantic-Congo [atla1278]
kono1265	Atlantic-Congo [atla1278]
nyam1276	Atlantic-Congo [atla1278]
suku1261	Atlantic-Congo [atla1278]
sumb1240	Atlantic-Congo [atla1278]
bend1258	Atlantic-Congo [atla1278]
tong1320	Atlantic-Congo [atla1278]
bemb1255	Atlantic-Congo [atla1278]
buyu1239	Atlantic-Congo [atla1278]
holo1240	Atlantic-Congo [atla1278]
lega1250	Atlantic-Congo [atla1278]
kanu1278	Atlantic-Congo [atla1278]
lega1249	Atlantic-Congo [atla1278]
enya1247	Atlantic-Congo [atla1278]
mitu1240	Atlantic-Congo [atla1278]
mokp1238	Atlantic-Congo [atla1278]
song1300	Atlantic-Congo [atla1278]
zimb1251	Atlantic-Congo [atla1278]
nyan1304	Atlantic-Congo [atla1278]
kwam1250	Atlantic-Congo [atla1278]
isan1243	Atlantic-Congo [atla1278]
nila1242	Atlantic-Congo [atla1278]
nyat1246	Atlantic-Congo [atla1278]
ndam1239	Atlantic-Congo [atla1278]
pogo1243	Atlantic-Congo [atla1278]
mate1258	Atlantic-Congo [atla1278]
mpot1240	Atlantic-Congo [atla1278]
nden1249	Atlantic-Congo [atla1278]
ngin1244	Atlantic-Congo [atla1278]
matu1259	Atlantic-Congo [atla1278]
nden1248	Atlantic-Congo [atla1278]
mbun1248	Atlantic-Congo [atla1278]
ndwe1234	Atlantic-Congo [atla1278]
nind1242	Atlantic-Congo [atla1278]
mako1251	Atlantic-Congo [atla1278]
makw1236	Atlantic-Congo [atla1278]
mach1265	Atlantic-Congo [atla1278]
mwer1248	Atlantic-Congo [atla1278]
yaoo1241	Atlantic-Congo [atla1278]
bwil1245	Atlantic-Congo [atla1278]
aush1241	Atlantic-Congo [atla1278]
bemb1257	Atlantic-Congo [atla1278]
lala1264	Atlantic-Congo [atla1278]
lamb1271	Atlantic-Congo [atla1278]
seba1247	Atlantic-Congo [atla1278]
taab1238	Atlantic-Congo [atla1278]
nsen1242	Atlantic-Congo [atla1278]
nort2795	Atlantic-Congo [atla1278]
swat1243	Atlantic-Congo [atla1278]
xhos1239	Atlantic-Congo [atla1278]
zulu1248	Atlantic-Congo [atla1278]
sout2808	Atlantic-Congo [atla1278]
phut1246	Atlantic-Congo [atla1278]
chop1243	Atlantic-Congo [atla1278]
gito1238	Atlantic-Congo [atla1278]
rong1268	Atlantic-Congo [atla1278]
tson1249	Atlantic-Congo [atla1278]
tswa1255	Atlantic-Congo [atla1278]
birw1238	Atlantic-Congo [atla1278]
pedi1238	Atlantic-Congo [atla1278]
tswa1237	Atlantic-Congo [atla1278]
lozi1239	Atlantic-Congo [atla1278]
sout2807	Atlantic-Congo [atla1278]
tswa1253	Atlantic-Congo [atla1278]
kgal1244	Atlantic-Congo [atla1278]
vend1245	Atlantic-Congo [atla1278]
ndau1241	Atlantic-Congo [atla1278]
shon1251	Atlantic-Congo [atla1278]
tawa1270	Atlantic-Congo [atla1278]
many1258	Atlantic-Congo [atla1278]
tewe1238	Atlantic-Congo [atla1278]
kala1384	Atlantic-Congo [atla1278]
namb1291	Atlantic-Congo [atla1278]
dema1235	Atlantic-Congo [atla1278]
kund1255	Atlantic-Congo [atla1278]
mwer1247	Atlantic-Congo [atla1278]
nyan1308	Atlantic-Congo [atla1278]
barw1243	Atlantic-Congo [atla1278]
mala1475	Atlantic-Congo [atla1278]
nucl1396	Atlantic-Congo [atla1278]
nyun1248	Atlantic-Congo [atla1278]
phim1238	Atlantic-Congo [atla1278]
tong1321	Atlantic-Congo [atla1278]
tumb1250	Atlantic-Congo [atla1278]
bube1242	Atlantic-Congo [atla1278]
mbon1252	Atlantic-Congo [atla1278]
nagu1244	Atlantic-Congo [atla1278]
dulb1238	Atlantic-Congo [atla1278]
labi1245	Atlantic-Congo [atla1278]
